ANT_1000_East_A-Ap.geojson,ATL03_20181201121141_09750112_006_02.h5,1201486.161,0.000,42336001,0
ANT_1000_East_A-Ap.geojson,ATL03_20181201134558_09760112_006_02.h5,1462797.232,0.000,49556088,0
ANT_1000_East_A-Ap.geojson,ATL03_20181201225819_09820110_006_02.h5,1203295.011,576.000,11158949,2804
ANT_1000_East_A-Ap.geojson,ATL03_20181202003236_09830110_006_02.h5,914747.657,0.000,8781583,0
ANT_1000_East_A-Ap.geojson,ATL03_20181202114602_09900112_006_02.h5,1084562.344,0.000,38393615,0
ANT_1000_East_A-Ap.geojson,ATL03_20181202132019_09910112_006_02.h5,861540.120,0.000,32452506,0
ANT_1000_East_A-Ap.geojson,ATL03_20181202223240_09970110_006_02.h5,945342.074,0.000,4435469,0
ANT_1000_East_A-Ap.geojson,ATL03_20181203000657_09980110_006_02.h5,743864.336,0.000,7209164,0
ANT_1000_East_A-Ap.geojson,ATL03_20181203112023_10050112_006_02.h5,1004311.332,0.000,38584843,0
ANT_1000_East_A-Ap.geojson,ATL03_20181203125440_10060112_006_02.h5,652839.965,0.000,27860002,0
ANT_1000_East_A-Ap.geojson,ATL03_20181203234118_10130110_006_02.h5,1076267.325,0.000,10015130,0
ANT_1000_East_A-Ap.geojson,ATL03_20181204122901_10210112_006_02.h5,1094915.120,0.000,38286648,0
ANT_1000_East_A-Ap.geojson,ATL03_20181204231539_10280110_006_02.h5,1161563.868,0.000,6108093,0
ANT_1000_East_A-Ap.geojson,ATL03_20181205004956_10290110_006_02.h5,1165540.530,12093.000,11392611,76403
ANT_1000_East_A-Ap.geojson,ATL03_20181205120322_10360112_006_02.h5,1209339.396,0.000,33669335,0
ANT_1000_East_A-Ap.geojson,ATL03_20181205133739_10370112_006_02.h5,1377220.238,0.000,37884377,0
ANT_1000_East_A-Ap.geojson,ATL03_20181205224959_10430110_006_02.h5,1209888.915,0.000,4256826,0
ANT_1000_East_A-Ap.geojson,ATL03_20181206002417_10440110_006_02.h5,1020539.361,0.000,5523742,0
