elev_bins,counts_1,counts_2,counts_3,counts_4,counts_5,counts_6,counts_all,counts_strong,counts_weak
-55.18000000000106,61.0703125,96.939453125,194.6904296875,714.4111328125,74.8388671875,90.1953125,1232.1455078125,330.599609375,901.5458984375
-55.17000000000106,56.951171875,76.919921875,197.9921875,593.0595703125,69.384765625,105.388671875,1099.6962890625,324.328125,775.3681640625
-55.16000000000106,59.4150390625,130.013671875,209.294921875,472.5703125,66.3876953125,61.6767578125,999.3583984375,335.09765625,664.2607421875
-55.150000000001064,55.048828125,87.0908203125,158.396484375,675.953125,64.19140625,100.5634765625,1141.244140625,277.63671875,863.607421875
-55.140000000001066,63.6279296875,48.990234375,173.83203125,523.7958984375,53.611328125,94.7265625,958.583984375,291.0712890625,667.5126953125
-55.13000000000107,66.1875,64.353515625,171.7802734375,685.7314453125,55.30078125,84.2685546875,1127.6220703125,293.2685546875,834.353515625
-55.12000000000107,68.1826171875,56.03515625,228.63671875,471.712890625,68.77734375,111.8779296875,1005.22265625,365.5966796875,639.6259765625
-55.11000000000107,54.60546875,102.8583984375,200.6044921875,671.1611328125,58.5986328125,125.1708984375,1212.9990234375,313.80859375,899.1904296875
-55.100000000001074,61.9296875,70.3623046875,238.3359375,554.857421875,69.9326171875,63.0869140625,1058.5048828125,370.1982421875,688.306640625
-55.090000000001076,50.0771484375,51.8486328125,272.7021484375,671.43359375,82.8095703125,96.7890625,1225.66015625,405.5888671875,820.0712890625
-55.08000000000108,41.2119140625,57.8369140625,239.638671875,595.8076171875,62.01655305279175,96.6494140625,1093.1610843027918,342.8671389902918,750.2939453125
-55.07000000000108,23.591796875,84.8623046875,226.3955078125,574.3818359375,44.44921875,97.5654296875,1051.24609375,294.4365234375,756.8095703125
-55.06000000000108,67.56640625,52.4169921875,228.6669921875,561.1875,59.5068359375,71.3642578125,1040.708984375,355.740234375,684.96875
-55.050000000001084,67.958984375,59.3515625,256.8486328125,573.4755859375,67.7265625,119.0927734375,1144.4541015625,392.5341796875,751.919921875
-55.040000000001086,65.8984375,126.099609375,186.0625,574.060546875,70.7490234375,89.509765625,1112.3798828125,322.7099609375,789.669921875
-55.03000000000109,56.3154296875,65.3466796875,235.18359375,693.712890625,60.3369140625,81.15234375,1192.0478515625,351.8359375,840.2119140625
-55.02000000000109,77.03125,55.7744140625,199.015625,556.63671875,80.33283239700255,67.62890625,1036.4197464595027,356.37970739700256,680.0400390625
-55.01000000000109,58.0927734375,77.3115234375,199.3154296875,638.0234375,57.2646484375,99.583984375,1129.591796875,314.6728515625,814.9189453125
-55.000000000001094,67.5703125,96.646484375,235.0546875,662.9384765625,59.623046875,91.8740234375,1213.70703125,362.248046875,851.458984375
-54.990000000001096,51.970703125,72.7587890625,228.1533203125,508.9560546875,62.681640625,123.859375,1048.3798828125,342.8056640625,705.57421875
-54.9800000000011,62.130859375,101.9697265625,222.47265625,478.9638671875,63.115234375,104.0322265625,1032.6845703125,347.71875,684.9658203125
-54.9700000000011,78.203125,108.7470703125,178.6552734375,716.3466796875,58.4912109375,45.05078125,1185.494140625,315.349609375,870.14453125
-54.9600000000011,73.34375,93.6474609375,186.7607421875,476.9296875,49.6513671875,75.599609375,955.9326171875,309.755859375,646.1767578125
-54.950000000001104,74.3701171875,71.74609375,194.2578125,632.2314453125,59.8291015625,87.1513671875,1119.5859375,328.45703125,791.12890625
-54.940000000001106,64.7509765625,113.3525390625,221.10546875,625.947265625,59.181640625,80.232421875,1164.5703125,345.0380859375,819.5322265625
-54.93000000000111,67.857421875,110.7529296875,239.333984375,708.42578125,79.5537109375,87.61328125,1293.537109375,386.7451171875,906.7919921875
-54.92000000000111,55.0419921875,95.029296875,190.984375,673.5234375,67.041015625,109.8408203125,1191.4609375,313.0673828125,878.3935546875
-54.91000000000111,76.2578125,58.7236328125,204.150390625,792.6337890625,59.7890625,115.5078125,1307.0625,340.197265625,966.865234375
-54.900000000001114,50.63671875,119.017578125,194.0517578125,544.0791015625,72.07884900759555,82.3125,1062.1765052575956,316.7673255700955,745.4091796875
-54.890000000001116,76.494140625,71.4443359375,221.591796875,443.9208984375,71.986328125,92.1318359375,977.5693359375,370.072265625,607.4970703125
-54.88000000000112,66.001953125,96.58203125,203.2900390625,649.548828125,75.0634765625,94.517578125,1185.00390625,344.35546875,840.6484375
-54.87000000000112,57.5458984375,113.6162109375,226.318359375,598.744140625,63.7861328125,118.853515625,1178.8642578125,347.650390625,831.2138671875
-54.86000000000112,69.322265625,81.4072265625,237.8203125,478.8662109375,60.662109375,113.3876953125,1041.4658203125,367.8046875,673.6611328125
-54.850000000001124,49.4453125,84.9677734375,221.884765625,615.970703125,69.23828125,62.3837890625,1103.890625,340.568359375,763.322265625
-54.840000000001126,61.2734375,64.1533203125,225.98828125,643.9140625,61.671875,72.4267578125,1129.427734375,348.93359375,780.494140625
-54.83000000000113,58.76171875,86.529296875,244.0244140625,556.9716796875,82.5478515625,110.1787109375,1139.013671875,385.333984375,753.6796875
-54.82000000000113,65.8310546875,106.2978515625,209.9052734375,619.0107421875,66.208984375,72.794921875,1140.048828125,341.9453125,798.103515625
-54.81000000000113,89.8857421875,106.0224609375,188.6142578125,540.4619140625,51.8935546875,81.61328125,1058.4912109375,330.3935546875,728.09765625
-54.800000000001134,49.626953125,105.0009765625,193.853515625,591.818359375,81.72614172628536,75.7490234375,1097.7749698512853,325.2066104762854,772.568359375
-54.790000000001136,63.7744140625,82.2822265625,222.5400390625,526.2890625,65.421875,58.6103515625,1018.91796875,351.736328125,667.181640625
-54.78000000000114,59.82421875,81.68359375,250.42578125,609.0693359375,45.923371927942895,93.4111328125,1140.337434427943,356.17337192794287,784.1640625
-54.77000000000114,80.3125,96.8583984375,230.072265625,568.8896484375,62.0009765625,111.0927734375,1149.2265625,372.3857421875,776.8408203125
-54.76000000000114,57.1162109375,86.8251953125,173.41015625,572.771484375,65.0166015625,95.6591796875,1050.798828125,295.54296875,755.255859375
-54.750000000001144,60.7861328125,95.267578125,204.8564453125,587.1865234375,76.77734375,75.6591796875,1100.533203125,342.419921875,758.11328125
-54.740000000001146,76.658203125,54.26953125,232.0751953125,676.8583984375,56.988911750029686,90.1474609375,1186.9977008125297,365.7223101875297,821.275390625
-54.73000000000115,63.0,78.7236328125,272.4560546875,593.05078125,55.6416015625,91.904296875,1154.7763671875,391.09765625,763.6787109375
-54.72000000000115,77.3916015625,67.64453125,215.486328125,492.62109375,70.9228515625,79.990234375,1004.056640625,363.80078125,640.255859375
-54.71000000000115,83.109375,48.9228515625,210.4921875,643.8837890625,59.8876953125,93.8955078125,1140.19140625,353.4892578125,786.7021484375
-54.700000000001154,57.703125,48.9814453125,227.2392578125,679.072265625,75.50654639568037,101.490234375,1189.9928745206803,360.4489292081804,829.5439453125
-54.690000000001156,63.416015625,84.4541015625,252.1728515625,658.4384765625,64.11328125,104.0634765625,1226.658203125,379.7021484375,846.9560546875
-54.68000000000116,70.6376953125,80.462890625,235.078125,616.2841796875,50.109375,98.2724609375,1150.8447265625,355.8251953125,795.01953125
-54.67000000000116,62.326171875,74.22265625,218.8818359375,632.294921875,57.1943359375,75.3515625,1120.271484375,338.40234375,781.869140625
-54.66000000000116,56.0185546875,40.51953125,211.423828125,518.2041015625,64.0869140625,112.359375,1002.6123046875,331.529296875,671.0830078125
-54.650000000001164,56.6474609375,86.8603515625,222.9443359375,583.0302734375,69.71484375,87.986328125,1107.18359375,349.306640625,757.876953125
-54.640000000001166,72.044921875,92.1728515625,231.9404296875,604.576171875,89.6220703125,81.5087890625,1171.865234375,393.607421875,778.2578125
-54.63000000000117,52.533203125,82.537109375,244.59375,543.7783203125,65.798828125,98.8857421875,1088.126953125,362.92578125,725.201171875
-54.62000000000117,59.140625,125.162109375,222.8310546875,575.4423828125,53.783203125,102.7666015625,1139.1259765625,335.7548828125,803.37109375
-54.61000000000117,65.3203125,79.205078125,197.0107421875,607.353515625,63.18359375,50.4326171875,1062.505859375,325.5146484375,736.9912109375
-54.600000000001174,62.9150390625,70.416015625,251.94140625,508.5517578125,66.841796875,118.052734375,1078.71875,381.6982421875,697.0205078125
-54.590000000001176,57.734375,72.78125,239.154296875,497.830078125,47.1767578125,66.802734375,981.4794921875,344.0654296875,637.4140625
-54.58000000000118,47.9677734375,86.8583984375,174.8046875,662.080078125,83.71875,98.087890625,1153.517578125,306.4912109375,847.0263671875
-54.57000000000118,44.0458984375,59.884765625,266.060546875,558.359375,80.9345703125,80.5556640625,1089.8408203125,391.041015625,698.7998046875
-54.56000000000118,64.619140625,35.859375,236.701171875,629.7392578125,62.5263671875,92.7255859375,1122.1708984375,363.8466796875,758.32421875
-54.550000000001184,79.353515625,88.9658203125,244.1318359375,665.287109375,58.39453125,108.447265625,1244.580078125,381.8798828125,862.7001953125
-54.540000000001186,60.146484375,58.892578125,252.9384765625,570.0322265625,65.154296875,106.201171875,1113.365234375,378.2392578125,735.1259765625
-54.53000000000119,60.7021484375,78.859375,199.8037109375,494.517578125,75.1298828125,108.392578125,1017.4052734375,335.6357421875,681.76953125
-54.52000000000119,37.28515625,55.826171875,241.166015625,507.607421875,69.056640625,107.740234375,1018.681640625,347.5078125,671.173828125
-54.51000000000119,58.7431640625,79.72265625,191.44921875,653.96484375,55.3017578125,89.2861328125,1128.4677734375,305.494140625,822.9736328125
-54.500000000001194,64.3671875,82.5927734375,230.1474609375,568.0400390625,46.2314453125,100.5322265625,1091.9111328125,340.74609375,751.1650390625
-54.490000000001196,62.5224609375,126.44921875,227.646484375,644.0634765625,74.28515625,98.6083984375,1233.5751953125,364.4541015625,869.12109375
-54.4800000000012,81.595703125,64.53515625,213.68359375,570.8916015625,72.06640625,92.3544921875,1095.126953125,367.345703125,727.78125
-54.4700000000012,64.0654296875,68.1982421875,210.75,613.1875,61.5849609375,150.6083984375,1168.39453125,336.400390625,831.994140625
-54.4600000000012,55.462890625,64.0634765625,221.6416015625,628.2529296875,49.349609375,79.2138671875,1097.984375,326.4541015625,771.5302734375
-54.450000000001204,67.546875,74.6962890625,190.4638671875,582.552734375,51.529296875,62.1650390625,1028.9541015625,309.5400390625,719.4140625
-54.440000000001206,57.0732421875,71.2470703125,185.3251953125,616.4140625,47.6171875,89.650390625,1067.3271484375,290.015625,777.3115234375
-54.43000000000121,57.669921875,93.044921875,234.189453125,482.9921875,46.5927734375,134.142578125,1048.6318359375,338.4521484375,710.1796875
-54.42000000000121,59.2568359375,82.5791015625,258.6083984375,680.796875,63.6162109375,154.1728515625,1299.0302734375,381.4814453125,917.548828125
-54.41000000000121,40.662109375,79.3388671875,200.5615234375,484.9453125,68.0185546875,96.078125,969.6044921875,309.2421875,660.3623046875
-54.400000000001214,63.1181640625,63.8779296875,189.345703125,526.349609375,57.7783203125,88.6064453125,989.076171875,310.2421875,678.833984375
-54.390000000001216,72.2509765625,84.2529296875,229.072265625,531.3203125,64.4267578125,114.580078125,1095.9033203125,365.75,730.1533203125
-54.38000000000122,51.6474609375,73.732421875,207.2451171875,615.919921875,53.5810546875,116.5966796875,1118.72265625,312.4736328125,806.2490234375
-54.37000000000122,47.4765625,68.296875,231.64453125,665.2890625,69.3310546875,82.9716796875,1165.009765625,348.4521484375,816.5576171875
-54.36000000000122,64.5361328125,96.4228515625,218.0634765625,497.740234375,61.2373046875,113.2734375,1051.2734375,343.8369140625,707.4365234375
-54.350000000001224,71.3125,83.4384765625,193.927734375,499.6787109375,88.4345703125,56.5859375,993.3779296875,353.6748046875,639.703125
-54.340000000001226,56.3974609375,68.9716796875,220.73828125,696.7001953125,69.6611328125,72.716796875,1185.185546875,346.796875,838.388671875
-54.33000000000123,55.033203125,105.5830078125,209.6943359375,630.537109375,75.0263671875,133.5673828125,1209.44140625,339.75390625,869.6875
-54.32000000000123,53.037109375,82.5625,207.337890625,612.916015625,71.40768614852742,92.2998046875,1119.5610064610273,331.78268614852743,787.7783203125
-54.31000000000123,53.93359375,80.3740234375,222.4951171875,553.294921875,65.197265625,65.8857421875,1041.1806640625,341.6259765625,699.5546875
-54.30000000000123,80.73828125,45.462890625,192.7529296875,704.30078125,60.9033203125,70.35546875,1154.513671875,334.39453125,820.119140625
-54.290000000001235,74.4931640625,120.3916015625,241.146484375,569.013671875,85.111328125,73.837890625,1163.994140625,400.7509765625,763.2431640625
-54.28000000000124,76.0693359375,62.7177734375,198.2958984375,577.2421875,63.1220703125,73.234375,1050.681640625,337.4873046875,713.1943359375
-54.27000000000124,61.5595703125,59.2451171875,212.50390625,720.2275390625,68.64453125,94.51953125,1216.7001953125,342.7080078125,873.9921875
-54.26000000000124,42.3466796875,100.87890625,218.8955078125,608.193359375,54.3330078125,84.966796875,1109.6142578125,315.5751953125,794.0390625
-54.25000000000124,70.689453125,64.283203125,182.634765625,594.625,62.376953125,136.251953125,1110.861328125,315.701171875,795.16015625
-54.240000000001245,60.3056640625,77.1689453125,182.2998046875,615.0029296875,77.5185546875,71.2392578125,1083.53515625,320.1240234375,763.4111328125
-54.23000000000125,69.791015625,43.583984375,224.5576171875,630.828125,68.8525390625,135.185546875,1172.798828125,363.201171875,809.59765625
-54.22000000000125,56.796875,59.7646484375,228.8759765625,552.08984375,77.0078125,79.2255859375,1053.7607421875,362.6806640625,691.080078125
-54.21000000000125,51.357421875,115.4609375,275.8994140625,650.599609375,63.607421875,68.8486328125,1225.7734375,390.8642578125,834.9091796875
-54.20000000000125,60.953125,62.2333984375,234.94140625,761.63671875,87.26953125,98.900390625,1305.9345703125,383.1640625,922.7705078125
-54.190000000001255,61.5380859375,76.517578125,202.068359375,614.9345703125,61.498046875,110.3994140625,1126.9560546875,325.1044921875,801.8515625
-54.18000000000126,64.755859375,68.6044921875,200.5634765625,633.51171875,90.0947265625,65.197265625,1122.7275390625,355.4140625,767.3134765625
-54.17000000000126,64.236328125,103.1474609375,190.126953125,575.7158203125,58.2099609375,66.990234375,1058.4267578125,312.5732421875,745.853515625
-54.16000000000126,52.951171875,59.953125,227.029296875,644.7998046875,64.3291015625,151.751953125,1200.814453125,344.3095703125,856.5048828125
-54.15000000000126,68.5908203125,115.9833984375,224.3388671875,591.123046875,81.53125,126.8369140625,1208.404296875,374.4609375,833.943359375
-54.140000000001265,58.0654296875,59.9296875,239.349609375,603.322265625,70.6220703125,106.1669921875,1137.4560546875,368.037109375,769.4189453125
-54.13000000000127,56.0947265625,93.529296875,199.02734375,771.029296875,78.3623046875,83.962890625,1282.005859375,333.484375,948.521484375
-54.12000000000127,60.443359375,82.703125,211.8466796875,609.1279296875,65.8681640625,100.873046875,1130.8623046875,338.158203125,792.7041015625
-54.11000000000127,71.9208984375,93.728515625,220.982421875,537.0693359375,83.4658203125,123.5625,1130.7294921875,376.369140625,754.3603515625
-54.10000000000127,52.1083984375,91.810546875,218.318359375,596.056640625,77.7353515625,99.4482421875,1135.4775390625,348.162109375,787.3154296875
-54.090000000001275,68.9091796875,98.94921875,238.9072265625,601.5126953125,80.423828125,102.91796875,1191.6201171875,388.240234375,803.3798828125
-54.08000000000128,58.0537109375,59.708984375,229.314453125,546.1064453125,68.1708984375,65.0859375,1026.4404296875,355.5390625,670.9013671875
-54.07000000000128,43.4453125,76.6640625,197.3427734375,614.853515625,79.77742207158187,111.9677734375,1124.050859571582,320.5655080090819,803.4853515625
-54.06000000000128,62.548828125,101.90625,271.578125,612.4326171875,61.86431994307692,99.607421875,1209.937562130577,395.9912730680769,813.9462890625
-54.05000000000128,32.884765625,87.720703125,193.5068359375,507.921875,71.07421875,99.6259765625,992.734375,297.4658203125,695.2685546875
-54.040000000001285,77.6572265625,120.7587890625,231.9267578125,568.7138671875,76.9091796875,68.8291015625,1144.794921875,386.4931640625,758.3017578125
-54.03000000000129,53.1015625,66.015625,212.6435546875,607.12890625,63.12109375,113.01171875,1115.0224609375,328.8662109375,786.15625
-54.02000000000129,54.517578125,90.521484375,227.603515625,726.609375,68.5078125,100.2548828125,1268.0146484375,350.62890625,917.3857421875
-54.01000000000129,83.9951171875,92.828125,235.60546875,655.5712890625,71.9326171875,78.2119140625,1218.14453125,391.533203125,826.611328125
-54.00000000000129,60.74609375,79.5439453125,227.7431640625,598.150390625,54.5751953125,114.0244140625,1134.783203125,343.064453125,791.71875
-53.990000000001295,72.6533203125,72.0908203125,192.3212890625,665.7939453125,74.427734375,106.1416015625,1183.4287109375,339.40234375,844.0263671875
-53.9800000000013,57.318359375,93.9541015625,247.1728515625,573.9716796875,75.5927734375,72.6923828125,1120.7021484375,380.083984375,740.6181640625
-53.9700000000013,61.03125,57.291015625,171.96484375,531.6435546875,52.796875,90.43359375,965.1611328125,285.79296875,679.3681640625
-53.9600000000013,62.87109375,77.3232421875,218.96484375,559.4306640625,67.9990234375,95.9013671875,1082.490234375,349.8349609375,732.6552734375
-53.9500000000013,56.787109375,90.107421875,284.548828125,741.384765625,63.927734375,87.150390625,1323.90625,405.263671875,918.642578125
-53.940000000001305,71.8916015625,83.634765625,221.3623046875,600.9228515625,45.314453125,78.8427734375,1101.96875,338.568359375,763.400390625
-53.93000000000131,66.4150390625,82.0498046875,277.5810546875,586.0615234375,57.3779296875,89.5927734375,1159.078125,401.3740234375,757.7041015625
-53.92000000000131,65.841796875,96.4677734375,198.0029296875,544.9130859375,66.7548828125,78.89453125,1050.875,330.599609375,720.275390625
-53.91000000000131,61.8583984375,94.177734375,223.197265625,533.740234375,58.484375,92.783203125,1064.2412109375,343.5400390625,720.701171875
-53.90000000000131,70.6533203125,53.9619140625,262.55078125,652.28515625,79.3798828125,111.65625,1230.4873046875,412.583984375,817.9033203125
-53.890000000001315,68.177734375,75.6552734375,238.0478515625,620.0048828125,62.3935546875,83.12890625,1147.408203125,368.619140625,778.7890625
-53.88000000000132,64.6181640625,49.49609375,213.4912109375,571.841796875,71.873046875,118.107421875,1089.427734375,349.982421875,739.4453125
-53.87000000000132,62.025390625,51.6650390625,194.236328125,656.27734375,62.6455078125,56.1650390625,1083.0146484375,318.9072265625,764.107421875
-53.86000000000132,56.4072265625,66.095703125,233.6484375,613.970703125,87.4658203125,72.828125,1130.416015625,377.521484375,752.89453125
-53.85000000000132,67.6865234375,60.953125,283.634765625,550.95703125,65.3427734375,115.63671875,1144.2109375,416.6640625,727.546875
-53.840000000001325,68.4296875,73.9033203125,239.302734375,621.650390625,55.3046875,68.806640625,1127.3974609375,363.037109375,764.3603515625
-53.83000000000133,60.3720703125,95.1650390625,215.7958984375,608.3125,76.80430011006592,99.98046875,1156.430276672566,352.9722688600659,803.4580078125
-53.82000000000133,58.041015625,71.2587890625,220.0087890625,810.537109375,90.1796875,107.5283203125,1357.5537109375,368.2294921875,989.32421875
-53.81000000000133,54.998046875,85.3134765625,276.9619140625,667.896484375,47.3291015625,98.5908203125,1231.08984375,379.2890625,851.80078125
-53.80000000000133,51.814453125,64.2333984375,192.90234375,430.916015625,76.2177734375,88.0576171875,904.1416015625,320.9345703125,583.20703125
-53.790000000001335,63.8701171875,116.5146484375,199.3515625,722.97265625,70.9462890625,116.78515625,1290.4404296875,334.16796875,956.2724609375
-53.78000000000134,55.6201171875,70.1669921875,209.80078125,557.3447265625,54.376953125,82.47265625,1029.7822265625,319.7978515625,709.984375
-53.77000000000134,54.611328125,109.7412109375,191.353515625,640.2431640625,65.279296875,120.919921875,1182.1484375,311.244140625,870.904296875
-53.76000000000134,74.7275390625,101.4111328125,195.203125,624.744140625,69.5986328125,83.9794921875,1149.6640625,339.529296875,810.134765625
-53.75000000000134,65.4541015625,145.2099609375,210.7666015625,690.201171875,60.37507204113692,126.537109375,1298.544017353637,336.59577516613695,961.9482421875
-53.740000000001345,65.8623046875,112.4482421875,220.4775390625,646.248046875,66.9267578125,104.0185546875,1215.9814453125,353.2666015625,862.71484375
-53.73000000000135,52.9013671875,86.3271484375,233.6376953125,559.1875,58.986499250934116,97.630859375,1088.6710695634342,345.5255617509341,743.1455078125
-53.72000000000135,56.765625,61.62890625,279.267578125,601.7626953125,49.828125,74.044921875,1123.2978515625,385.861328125,737.4365234375
-53.71000000000135,53.25,47.142578125,184.013671875,586.158203125,69.5048828125,52.447265625,992.5166015625,306.7685546875,685.748046875
-53.70000000000135,76.89453125,57.064453125,170.66015625,546.5625,48.7626953125,98.5888671875,998.533203125,296.3173828125,702.2158203125
-53.690000000001355,68.029296875,59.90625,254.1279296875,634.0771484375,65.181640625,103.6943359375,1185.0166015625,387.3388671875,797.677734375
-53.68000000000136,73.3505859375,133.427734375,220.8720703125,600.6142578125,62.46484375,117.005859375,1207.7353515625,356.6875,851.0478515625
-53.67000000000136,65.9599609375,66.9580078125,199.8125,647.5810546875,62.904296875,100.236328125,1143.4521484375,328.6767578125,814.775390625
-53.66000000000136,49.357421875,107.271484375,221.2666015625,559.65625,66.2939453125,115.216796875,1119.0625,336.91796875,782.14453125
-53.65000000000136,59.8447265625,75.7724609375,208.953125,590.04296875,74.2265625,80.8271484375,1089.6669921875,343.0244140625,746.642578125
-53.640000000001365,48.109375,73.822265625,187.7958984375,559.490234375,70.0986328125,89.8515625,1029.16796875,306.00390625,723.1640625
-53.63000000000137,53.484375,88.958984375,228.6572265625,592.306640625,76.9228515625,107.7255859375,1148.0556640625,359.064453125,788.9912109375
-53.62000000000137,57.0986328125,78.546875,230.76953125,737.0029296875,73.1767578125,78.90234375,1255.4970703125,361.044921875,894.4521484375
-53.61000000000137,77.748046875,89.2265625,226.896484375,656.755859375,66.857421875,109.36328125,1226.84765625,371.501953125,855.345703125
-53.60000000000137,64.8359375,78.818359375,203.9560546875,596.875,65.212890625,78.8359375,1088.5341796875,334.0048828125,754.529296875
-53.590000000001375,55.2314453125,93.70703125,267.54296875,666.353515625,57.974609375,92.994140625,1233.8037109375,380.7490234375,853.0546875
-53.58000000000138,68.37890625,40.4052734375,208.796875,749.3740234375,75.431640625,76.8671875,1219.25390625,352.607421875,866.646484375
-53.57000000000138,44.951171875,97.3935546875,257.6640625,631.3916015625,50.125,80.7578125,1162.283203125,352.740234375,809.54296875
-53.56000000000138,78.884765625,76.162109375,253.6376953125,495.1826171875,54.2412109375,114.8642578125,1072.97265625,386.763671875,686.208984375
-53.55000000000138,59.3056640625,69.9677734375,201.599609375,605.447265625,79.7392578125,88.515625,1104.5751953125,340.64453125,763.9306640625
-53.540000000001385,73.1875,90.5595703125,225.5869140625,728.953125,77.28515625,91.900390625,1287.47265625,376.0595703125,911.4130859375
-53.53000000000139,55.23046875,86.833984375,208.85546875,721.041015625,67.353515625,102.2255859375,1241.5400390625,331.439453125,910.1005859375
-53.52000000000139,64.0009765625,95.6611328125,245.6787109375,526.068359375,72.7333984375,135.05859375,1139.201171875,382.4130859375,756.7880859375
-53.51000000000139,67.705078125,87.65234375,226.216796875,493.3974609375,62.3076171875,88.482421875,1025.76171875,356.2294921875,669.5322265625
-53.50000000000139,48.4755859375,55.01953125,213.7900390625,566.6171875,48.1796875,85.6474609375,1017.7294921875,310.4453125,707.2841796875
-53.490000000001395,66.24609375,66.255859375,218.931640625,661.16796875,70.81640625,101.66015625,1185.078125,355.994140625,829.083984375
-53.4800000000014,53.3115234375,66.537109375,205.646484375,576.1728515625,69.380859375,92.9755859375,1064.0244140625,328.3388671875,735.685546875
-53.4700000000014,83.884765625,68.9091796875,154.8017578125,745.9853515625,63.1826171875,105.541015625,1222.3046875,301.869140625,920.435546875
-53.4600000000014,69.9462890625,53.8779296875,226.3798828125,643.2177734375,64.3095703125,70.87109375,1128.6025390625,360.6357421875,767.966796875
-53.4500000000014,52.4921875,84.408203125,219.669921875,523.2587890625,71.4111328125,101.806640625,1053.046875,343.5732421875,709.4736328125
-53.440000000001405,57.3916015625,112.701171875,235.25,651.5,73.98828125,100.8388671875,1231.669921875,366.6298828125,865.0400390625
-53.43000000000141,75.703125,69.86328125,201.0703125,703.9052734375,67.0302734375,96.7880859375,1214.3603515625,343.8037109375,870.556640625
-53.42000000000141,58.28515625,94.814453125,229.5986328125,644.556640625,62.279296875,63.609375,1153.1435546875,350.1630859375,802.98046875
-53.41000000000141,66.6591796875,64.0595703125,231.1796875,555.787109375,64.07421875,89.326171875,1071.0859375,361.9130859375,709.1728515625
-53.40000000000141,65.837890625,105.6181640625,221.4296875,648.4453125,59.9267578125,68.9951171875,1170.2529296875,347.1943359375,823.05859375
-53.390000000001415,51.9150390625,59.4423828125,236.1474609375,630.955078125,66.8642578125,78.3447265625,1123.6689453125,354.9267578125,768.7421875
-53.38000000000142,62.5146484375,67.630859375,221.7421875,604.4228515625,59.572265625,146.1044921875,1161.9873046875,343.8291015625,818.158203125
-53.37000000000142,42.5673828125,70.1865234375,226.6181640625,566.990234375,83.736328125,77.0341796875,1067.1328125,352.921875,714.2109375
-53.36000000000142,70.8427734375,88.3037109375,208.208984375,547.572265625,76.599609375,79.529296875,1071.056640625,355.6513671875,715.4052734375
-53.35000000000142,59.51953125,77.65625,190.6416015625,608.671875,55.1796875,120.544921875,1112.2138671875,305.3408203125,806.873046875
-53.340000000001424,52.3837890625,74.046875,232.0751953125,512.7841796875,67.50390625,93.7216796875,1032.515625,351.962890625,680.552734375
-53.33000000000143,57.5888671875,61.5263671875,197.22265625,660.3876953125,64.3994140625,127.2314453125,1168.3564453125,319.2109375,849.1455078125
-53.32000000000143,56.0166015625,59.9716796875,176.52734375,571.6337890625,58.0576171875,126.6669921875,1048.8740234375,290.6015625,758.2724609375
-53.31000000000143,74.125,67.4912109375,223.880859375,497.341796875,46.0810546875,94.4990234375,1003.4189453125,344.0869140625,659.33203125
-53.30000000000143,56.333984375,116.3583984375,260.685546875,645.3857421875,69.5390625,121.29296875,1269.595703125,386.55859375,883.037109375
-53.290000000001434,61.2451171875,72.39453125,232.244140625,613.759765625,80.484375,101.078125,1161.2060546875,373.9736328125,787.232421875
-53.280000000001436,52.3076171875,102.6689453125,243.9560546875,614.359375,81.849609375,150.0244140625,1245.166015625,378.11328125,867.052734375
-53.27000000000144,68.630859375,65.4375,214.3525390625,703.66015625,91.8515625,78.9599609375,1222.892578125,374.8349609375,848.0576171875
-53.26000000000144,58.564453125,66.93359375,227.767578125,667.7080078125,61.80859375,54.0927734375,1136.875,348.140625,788.734375
-53.25000000000144,91.2353515625,87.8837890625,232.9404296875,580.689453125,70.4677734375,90.8115234375,1154.0283203125,394.6435546875,759.384765625
-53.240000000001444,60.13671875,62.318359375,253.7998046875,619.1220703125,75.40234375,103.9287109375,1174.7080078125,389.3388671875,785.369140625
-53.230000000001446,70.0703125,91.6865234375,260.1181640625,532.365234375,69.310546875,85.08984375,1108.640625,399.4990234375,709.1416015625
-53.22000000000145,67.5009765625,62.4794921875,204.083984375,758.361328125,85.8996385771702,83.560546875,1261.8859667021702,357.4845995146702,904.4013671875
-53.21000000000145,79.8076171875,85.1357421875,167.1962890625,433.0751953125,82.599609375,71.7578125,919.572265625,329.603515625,589.96875
-53.20000000000145,85.41796875,84.2275390625,240.634765625,641.3505859375,61.052734375,85.7353515625,1198.4189453125,387.10546875,811.3134765625
-53.190000000001454,58.509765625,72.7294921875,221.30078125,746.849609375,68.34375,117.8154296875,1285.548828125,348.154296875,937.39453125
-53.180000000001456,69.2744140625,70.33203125,216.6728515625,635.8232421875,54.6796875,107.9326171875,1154.71484375,340.626953125,814.087890625
-53.17000000000146,62.9755859375,82.056640625,217.8525390625,548.6201171875,70.7607421875,135.0009765625,1117.2666015625,351.5888671875,765.677734375
-53.16000000000146,57.814453125,72.435546875,202.51171875,657.2802734375,74.76521485927283,91.583984375,1156.3911914217729,335.0913867342728,821.2998046875
-53.15000000000146,53.115234375,114.30078125,178.1875,608.380859375,67.1611328125,91.7509765625,1112.896484375,298.4638671875,814.4326171875
-53.140000000001464,63.8212890625,73.66796875,219.5654296875,470.7978515625,57.1884765625,48.0126953125,933.0537109375,340.5751953125,592.478515625
